Time 	 TE 	 KE 	 PE 	 X momentum 	 Y momentum 	 Z momentum 	 Temperature
0.00409139	 61779.3	 64505.3	   -2726	-8096.42	-5667.59	 7341.73	 35.8363
0.00409399	 61779.3	 64505.3	   -2726	-8096.42	-5667.59	 7341.73	 35.8363
0.00409657	 61779.3	 64505.3	   -2726	-8096.42	-5667.59	 7341.73	 35.8363
0.00411377	 61779.3	 64505.3	   -2726	-8096.42	-5667.59	 7341.73	 35.8363
0.00413107	 61778.3	 64504.3	   -2726	-8096.42	-5667.59	 7341.73	 35.8357
0.00415785	 61779.3	 64505.3	   -2726	-8096.42	-5667.59	 7341.73	 35.8363
0.00417397	 61779.3	 64505.3	   -2726	-8096.42	-5667.59	 7341.73	 35.8363
0.00417614	 61779.3	 64505.3	   -2726	-8096.42	-5667.59	 7341.73	 35.8363
0.00418125	 61778.6	 64503.6	   -2725	-8096.42	-5667.59	 7341.73	 35.8353
0.00419037	 61779.3	 64504.3	   -2725	-8096.42	-5667.59	 7341.73	 35.8357
0.0041906	 61779.3	 64504.3	   -2725	-8096.42	-5667.59	 7341.73	 35.8357
0.00419794	 61778.3	 64503.3	   -2725	-8096.42	-5667.59	 7341.73	 35.8351
0.00421391	 61778.6	 64502.6	   -2724	-8096.42	-5667.59	 7341.73	 35.8348
0.0042155	 61779.3	 64503.3	   -2724	-8096.42	-5667.59	 7341.73	 35.8352
0.00422124	 61779.3	 64503.3	   -2724	-8096.42	-5667.59	 7341.73	 35.8352
0.00422205	 61779.3	 64503.3	   -2724	-8096.42	-5667.59	 7341.73	 35.8352
0.00424268	 61778.3	 64502.3	   -2724	-8096.42	-5667.59	 7341.73	 35.8346
0.00424495	 61779.3	 64503.3	   -2724	-8096.42	-5667.59	 7341.73	 35.8352
0.00425053	 61779.3	 64502.3	   -2723	-8096.42	-5667.59	 7341.73	 35.8346
0.00427742	 61779.6	 64501.6	   -2722	-8096.42	-5667.59	 7341.73	 35.8342
0.00429115	 61779.3	 64501.3	   -2722	-8096.42	-5667.59	 7341.73	 35.8341
0.00429456	 61779.3	 64501.3	   -2722	-8096.42	-5667.59	 7341.73	 35.8341
0.00430985	 61779.6	 64500.6	   -2721	-8096.42	-5667.59	 7341.73	 35.8337
0.00431065	 61779.3	 64500.3	   -2721	-8096.42	-5667.59	 7341.73	 35.8335
0.00432945	 61779.3	 64500.3	   -2721	-8096.42	-5667.59	 7341.73	 35.8335
0.00433596	 61779.3	 64500.3	   -2721	-8096.42	-5667.59	 7341.73	 35.8335
0.00436655	 61779.3	 64500.3	   -2721	-8096.42	-5667.59	 7341.73	 35.8335
0.00437008	 61779.3	 64500.3	   -2721	-8096.42	-5667.59	 7341.73	 35.8335
0.00438189	 61779.3	 64500.3	   -2721	-8096.42	-5667.59	 7341.73	 35.8335
0.00438258	 61779.3	 64500.3	   -2721	-8096.42	-5667.59	 7341.73	 35.8335
0.00438452	 61779.3	 64500.3	   -2721	-8096.42	-5667.59	 7341.73	 35.8335
0.00438904	 61779.6	 64499.6	   -2720	-8096.42	-5667.59	 7341.73	 35.8331
0.0044249	 61779.3	 64499.3	   -2720	-8096.42	-5667.59	 7341.73	 35.8329
0.00442525	 61778.3	 64498.3	   -2720	-8096.42	-5667.59	 7341.73	 35.8324
0.00442828	 61778.6	 64497.6	   -2719	-8096.42	-5667.59	 7341.73	  35.832
0.00445602	 61779.6	 64497.6	   -2718	-8096.42	-5667.59	 7341.73	  35.832
0.00447267	 61779.3	 64497.3	   -2718	-8096.42	-5667.59	 7341.73	 35.8318
0.00447307	 61779.3	 64497.3	   -2718	-8096.42	-5667.59	 7341.73	 35.8318
0.00447392	 61778.3	 64495.3	   -2717	-8096.42	-5667.59	 7341.73	 35.8307
